date,1,2,7,9,12,15,17,18,19,20,22,23,25,26,27,29,28,30,31
2021-10-31,0.083538944,0.081700704,0.089757073,0.182277948,0.100914325,0.083883998,0.531927999,0.289968753,0.069776422,0.17551401,0.094998627,0.096866164,0.087406766,0.296108985,0.151155495,0.231856554,0.083887081,0.105710423,0.083650357
2021-11-05,,,,0.021957875,,,,,,,,,,,,,,,0.028084527
2021-11-10,,0.029862127,,,0.148617842,,,,0.026047602,0.048983904,-0.065868014,0.038980551,0.036909384,,,0.046528019,0.045921577,,
2021-11-12,0.0544362,0.067798165,0.075354293,0.216606829,0.166950008,0.055242289,0.605953249,0.421972265,0.036590917,0.212597043,0.048417995,0.10252817,0.059662888,0.433614394,0.249293196,0.269576741,0.055079148,0.113054716,0.040349016
2021-11-15,0.040020313,0.068255742,0.055609177,0.187919217,0.131802275,0.044104872,0.550822759,0.381714702,0.014341707,0.171213849,0.035835025,0.079891673,0.04290176,0.37718059,0.225323784,0.232397049,0.032464374,0.090136061,0.040214738
2021-11-17,0.060619387,0.102649124,0.087983339,0.212419015,0.173273384,0.067705414,0.597299234,0.431805889,0.042256584,0.213587719,0.061995022,0.120569154,0.03181655,0.451264701,0.285872709,0.266097759,0.05811101,0.121972777,0.059953376
2021-11-20,0.068216801,0.118637784,0.09602154,0.230521188,0.19615406,0.085878034,0.612579727,0.479781329,0.045547565,0.230243107,0.063907162,0.138625265,0.04041734,0.512696012,0.332091265,0.29102793,0.059029594,0.138939427,0.066250707
2021-11-25,,,,,,,,,,,,,,,,,,,
2021-11-27,0.055869355,0.085563977,,,0.00805897,,0.466626339,0.202659135,,,0.041954819,0.108445568,,0.281450423,,,0.043446005,0.064041034,
2021-11-30,0.101822931,0.147675086,0.130297121,0.259703136,0.26455095,0.133227748,0.654832668,0.54182552,0.06768436,0.01499736,0.057745005,0.190573303,0.038442976,0.604234524,0.412092389,0.313356992,0.065390913,0.20444136,0.078879242
2021-12-05,,,,,,,,,,,,,,,,,,,
2021-12-07,,,,,,,,,,,,,,,,,,,
2021-12-15,,,,,,,,,,,,,,,,,,,
2021-12-17,,,,,,,,,,,,,,,,,,,
2021-12-20,0.139452682,0.226995372,0.17137896,0.259448313,0.29696628,0.195199033,0.6375523,0.591927932,0.065982348,0.081530376,0.116265827,0.24467136,0.043874326,0.648213201,0.477900722,0.301815175,0.092749613,0.257084518,0.12099867
2021-12-22,0.116378418,0.200919775,0.16455219,0.224836094,0.258729562,0.146298847,0.573105469,0.493892677,0.078005354,0.079876091,0.108543232,0.212636051,0.041319411,0.557502748,0.393680363,0.252893548,0.085886918,0.229433732,0.121700203
